Time	Channel A	Channel B
(ms)	(V)	(V)

-0.05594856	0.00488341	-0.00610426
-0.05589856	-0.00610426	0.00000000
-0.05584856	0.00000000	-0.00610426
-0.05579856	0.00488341	-0.01098767
-0.05574856	-0.00610426	0.00000000
-0.05569856	-0.00610426	-0.01098767
-0.05564856	-0.01098767	-0.00610426
-0.05559856	-0.01098767	-0.00610426
-0.05554856	0.00000000	0.00000000
-0.05549856	-0.00610426	-0.00610426
-0.05544856	-0.00610426	-0.02197534
-0.05539856	-0.01098767	-0.00610426
-0.05534856	0.00488341	-0.01098767
-0.05529856	-0.01587108	-0.00610426
-0.05524856	-0.00610426	0.00488341
-0.05519856	0.00000000	-0.01709193
-0.05514856	0.00488341	-0.01709193
-0.05509856	0.00000000	-0.01098767
-0.05504856	-0.00610426	-0.01098767
-0.05499856	-0.00610426	-0.02197534
-0.05494856	-0.01098767	0.00000000
-0.05489856	0.00000000	-0.00610426
-0.05484856	-0.00610426	-0.01098767
-0.05479856	-0.00610426	-0.01098767
-0.05474856	0.00000000	-0.01098767
-0.05469856	-0.00610426	-0.02197534
-0.05464856	0.00488341	-0.01709193
-0.05459856	-0.00610426	-0.00610426
-0.05454856	0.00000000	-0.01098767
-0.05449856	-0.00610426	-0.01098767
-0.05444856	0.00000000	-0.01098767
-0.05439856	-0.01587108	-0.01709193
-0.05434856	-0.01098767	-0.02197534
-0.05429856	-0.00610426	-0.00610426
-0.05424856	-0.01587108	-0.01098767
-0.05419856	-0.01098767	0.00000000
-0.05414856	-0.01587108	-0.01709193
-0.05409856	-0.00610426	-0.00610426
-0.05404856	-0.01098767	-0.01709193
-0.05399856	-0.01587108	-0.01098767
-0.05394856	-0.01098767	-0.00610426
-0.05389856	-0.02197534	-0.01709193
-0.05384856	-0.00610426	-0.02197534
-0.05379856	-0.01098767	-0.00610426
-0.05374856	0.00000000	-0.00610426
-0.05369856	0.00000000	-0.00610426
-0.05364856	-0.00610426	-0.01709193
-0.05359856	-0.01587108	-0.00610426
-0.05354856	0.00000000	-0.01098767
-0.05349856	-0.00610426	-0.00610426
-0.05344856	-0.00610426	-0.01709193
-0.05339856	-0.00610426	-0.01709193
-0.05334856	0.00000000	-0.00610426
-0.05329856	0.00000000	0.00000000
-0.05324856	-0.00610426	-0.01709193
-0.05319856	0.00000000	0.00000000
-0.05314856	0.00000000	-0.00610426
-0.05309856	0.00000000	-0.00610426
-0.05304856	0.00000000	-0.01098767
-0.05299856	-0.01587108	-0.01098767
-0.05294856	-0.01587108	-0.00610426
-0.05289856	-0.01587108	-0.00610426
-0.05284856	0.00000000	-0.01098767
-0.05279856	-0.01098767	-0.01709193
-0.05274856	-0.01098767	-0.01098767
-0.05269856	-0.01098767	0.00000000
-0.05264856	-0.00610426	-0.01098767
-0.05259856	0.00000000	0.00488341
-0.05254856	0.00000000	-0.02197534
-0.05249856	-0.01587108	-0.00610426
-0.05244856	0.00000000	0.00488341
-0.05239856	0.00488341	-0.00610426
-0.05234856	-0.00610426	-0.00610426
-0.05229856	0.00488341	-0.00610426
-0.05224856	-0.00610426	0.00000000
-0.05219856	0.00488341	-0.00610426
-0.05214856	0.00000000	-0.01709193
-0.05209856	0.00000000	-0.00610426
-0.05204856	-0.00610426	-0.01098767
-0.05199856	-0.01098767	-0.00610426
-0.05194856	-0.00610426	-0.00610426
-0.05189856	-0.00610426	0.00488341
-0.05184856	-0.01098767	-0.00610426
-0.05179856	-0.00610426	-0.01098767
-0.05174856	0.00488341	-0.01098767
-0.05169856	-0.01098767	-0.00610426
-0.05164856	-0.00610426	-0.00610426
-0.05159856	-0.00610426	-0.01098767
-0.05154856	-0.01098767	0.00000000
-0.05149856	-0.00610426	0.00000000
-0.05144856	-0.00610426	0.00000000
-0.05139856	-0.01098767	-0.00610426
-0.05134856	-0.01098767	-0.01098767
-0.05129856	-0.01098767	-0.00610426
-0.05124856	0.00000000	-0.00610426
-0.05119856	-0.01098767	-0.01709193
-0.05114856	-0.00610426	-0.01098767
-0.05109856	-0.00610426	-0.00610426
-0.05104856	-0.00610426	-0.00610426
-0.05099856	0.00000000	0.00000000
-0.05094856	-0.00610426	-0.00610426
-0.05089856	0.00488341	0.00000000
-0.05084856	0.00000000	-0.01098767
-0.05079856	0.00000000	-0.00610426
-0.05074856	-0.00610426	-0.01709193
-0.05069856	0.00488341	-0.02685875
-0.05064856	-0.01587108	-0.01709193
-0.05059856	0.00488341	-0.01098767
-0.05054856	0.00000000	-0.00610426
-0.05049856	0.00000000	-0.01098767
-0.05044856	-0.00610426	-0.01098767
-0.05039856	-0.01098767	-0.00610426
-0.05034856	-0.01098767	-0.00610426
-0.05029856	-0.01098767	-0.00610426
-0.05024856	0.00000000	-0.00610426
-0.05019856	-0.01587108	-0.01098767
-0.05014856	0.00000000	0.00000000
-0.05009856	0.00000000	-0.00610426
-0.05004856	-0.01098767	0.00488341
-0.04999856	-0.01098767	-0.01098767
-0.04994856	-0.00610426	0.00000000
-0.04989856	-0.00610426	-0.01098767
-0.04984856	-0.00610426	-0.01098767
-0.04979856	-0.00610426	-0.01709193
-0.04974856	-0.00610426	-0.01709193
-0.04969856	-0.00610426	-0.00610426
-0.04964856	-0.00610426	-0.00610426
-0.04959856	-0.01098767	0.00000000
-0.04954856	-0.01587108	-0.01098767
-0.04949856	-0.01098767	-0.01098767
-0.04944856	-0.01098767	-0.01098767
-0.04939856	-0.01587108	-0.01098767
-0.04934856	-0.01098767	-0.00610426
-0.04929856	-0.01098767	0.00000000
-0.04924856	-0.00610426	-0.02197534
-0.04919856	-0.01098767	0.00000000
-0.04914856	-0.01098767	-0.00610426
-0.04909856	-0.00610426	-0.01098767
-0.04904856	0.00488341	-0.00610426
-0.04899856	0.00000000	0.00000000
-0.04894856	0.00000000	-0.00610426
-0.04889856	0.00976682	-0.00610426
-0.04884856	0.00488341	-0.00610426
-0.04879856	-0.00610426	-0.01098767
-0.04874856	0.00000000	-0.01709193
-0.04869856	0.00000000	-0.01709193
-0.04864856	-0.00610426	-0.00610426
-0.04859856	-0.01587108	-0.01709193
-0.04854856	-0.02197534	-0.01709193
-0.04849856	-0.00610426	-0.00610426
-0.04844856	0.00000000	-0.01098767
-0.04839856	-0.01098767	-0.01098767
-0.04834856	0.00000000	-0.00610426
-0.04829856	-0.01587108	-0.00610426
-0.04824856	-0.00610426	-0.01098767
-0.04819856	0.00000000	-0.01098767
-0.04814856	0.00488341	-0.01709193
-0.04809856	0.01465023	-0.01098767
-0.04804856	0.00000000	-0.00610426
-0.04799856	0.00000000	-0.00610426
-0.04794856	-0.01587108	-0.01709193
-0.04789856	0.00000000	-0.00610426
-0.04784856	-0.01587108	-0.00610426
-0.04779856	-0.00610426	0.00000000
-0.04774856	-0.00610426	-0.01098767
-0.04769856	-0.01098767	-0.01098767
-0.04764856	-0.00610426	-0.00610426
-0.04759856	-0.01098767	-0.01098767
-0.04754856	-0.01587108	-0.00610426
-0.04749856	-0.01587108	-0.01709193
-0.04744856	-0.01098767	-0.01098767
-0.04739856	-0.01098767	-0.01709193
-0.04734856	-0.00610426	-0.01098767
-0.04729856	-0.00610426	-0.00610426
-0.04724856	-0.00610426	-0.00610426
-0.04719856	0.00000000	-0.01098767
-0.04714856	0.00976682	-0.01098767
-0.04709856	-0.01098767	-0.01709193
-0.04704856	0.00000000	-0.00610426
-0.04699856	0.00000000	0.00000000
-0.04694856	0.00000000	0.00000000
-0.04689856	-0.01587108	-0.01709193
-0.04684856	0.00976682	-0.00610426
-0.04679856	-0.00610426	-0.01098767
-0.04674856	-0.00610426	-0.01098767
-0.04669856	-0.00610426	-0.00610426
-0.04664856	0.00488341	-0.00610426
-0.04659856	0.00000000	-0.00610426
-0.04654856	0.00000000	-0.02197534
-0.04649856	-0.01098767	-0.01098767
-0.04644856	0.00000000	0.00000000
-0.04639856	0.00000000	-0.02197534
-0.04634856	-0.00610426	-0.01709193
-0.04629856	0.00000000	-0.01098767
-0.04624856	-0.01098767	-0.00610426
-0.04619856	0.00000000	-0.01709193
-0.04614856	0.00488341	-0.00610426
-0.04609856	0.00000000	-0.01098767
-0.04604856	-0.00610426	-0.01098767
-0.04599856	-0.01098767	-0.01098767
-0.04594856	-0.00610426	-0.00610426
-0.04589856	0.00000000	0.00488341
-0.04584856	-0.00610426	-0.00610426
-0.04579856	0.00000000	-0.01098767
-0.04574856	0.00488341	-0.01098767
-0.04569856	0.00488341	-0.00610426
-0.04564856	-0.01587108	-0.01709193
-0.04559856	0.00976682	-0.01098767
-0.04554856	-0.01098767	-0.00610426
-0.04549856	-0.00610426	0.00000000
-0.04544856	-0.01587108	-0.03296301
-0.04539856	-0.02197534	-0.01709193
-0.04534856	0.00000000	-0.01098767
-0.04529856	-0.01098767	-0.01098767
-0.04524856	-0.01098767	-0.00610426
-0.04519856	-0.01587108	-0.01709193
-0.04514856	-0.01587108	-0.02197534
-0.04509856	-0.02197534	-0.00610426
-0.04504856	-0.01587108	-0.01098767
-0.04499856	-0.01098767	0.00000000
-0.04494856	-0.01587108	-0.01098767
-0.04489856	-0.01587108	-0.01098767
-0.04484856	-0.01098767	-0.00610426
-0.04479856	-0.02197534	-0.00610426
-0.04474856	-0.01098767	-0.00610426
-0.04469856	-0.01098767	-0.00610426
-0.04464856	-0.01098767	-0.01098767
-0.04459856	-0.01587108	-0.01098767
-0.04454856	-0.01098767	0.00000000
-0.04449856	-0.00610426	-0.00610426
-0.04444856	-0.01587108	-0.01709193
-0.04439856	-0.01098767	-0.00610426
-0.04434856	-0.02197534	-0.00610426
-0.04429856	-0.01587108	-0.01098767
-0.04424856	-0.02197534	-0.00610426
-0.04419856	-0.00610426	-0.00610426
-0.04414856	-0.01098767	0.00000000
-0.04409856	-0.01587108	0.00000000
-0.04404856	-0.00610426	-0.02197534
-0.04399856	-0.00610426	-0.00610426
-0.04394856	-0.00610426	-0.02197534
-0.04389856	-0.01587108	-0.00610426
-0.04384856	-0.00610426	-0.01098767
-0.04379856	-0.01098767	0.00000000
-0.04374856	0.00000000	-0.00610426
-0.04369856	-0.00610426	-0.00610426
-0.04364856	-0.00610426	-0.00610426
-0.04359856	-0.00610426	0.00000000
-0.04354856	-0.01098767	0.00488341
-0.04349856	0.00488341	-0.00610426
-0.04344856	0.00000000	0.00976682
-0.04339856	0.00000000	-0.01709193
-0.04334856	-0.01098767	-0.01098767
-0.04329856	-0.00610426	-0.02197534
-0.04324856	-0.01587108	-0.01709193
-0.04319856	-0.01587108	0.00000000
-0.04314856	-0.01098767	0.00000000
-0.04309856	0.00000000	-0.01098767
-0.04304856	-0.01587108	-0.00610426
-0.04299856	-0.01098767	-0.01709193
-0.04294856	-0.00610426	-0.01098767
-0.04289856	-0.00610426	-0.01098767
-0.04284856	-0.01098767	-0.01709193
-0.04279856	-0.01098767	-0.01098767
-0.04274856	-0.00610426	0.00000000
-0.04269856	-0.00610426	-0.01709193
-0.04264856	-0.00610426	-0.00610426
-0.04259856	-0.00610426	0.00488341
-0.04254856	-0.01098767	-0.01098767
-0.04249856	0.00000000	0.00000000
-0.04244856	-0.01587108	-0.00610426
-0.04239856	-0.01587108	-0.02197534
-0.04234856	-0.02197534	-0.01709193
-0.04229856	-0.01098767	-0.00610426
-0.04224856	-0.01098767	-0.01098767
-0.04219856	-0.01098767	-0.01709193
-0.04214856	0.00000000	-0.01709193
-0.04209856	-0.01098767	-0.00610426
-0.04204856	0.00000000	0.00000000
-0.04199856	0.00976682	-0.01098767
-0.04194856	-0.00610426	-0.01098767
-0.04189856	0.00000000	-0.01098767
-0.04184856	-0.01098767	-0.00610426
-0.04179856	-0.00610426	-0.01098767
-0.04174856	0.00976682	-0.01098767
-0.04169856	0.00488341	-0.01098767
-0.04164856	-0.00610426	-0.00610426
-0.04159856	0.00488341	0.00000000
-0.04154856	0.00488341	-0.01098767
-0.04149856	0.00976682	-0.00610426
-0.04144856	0.00976682	-0.00610426
-0.04139856	-0.00610426	0.00000000
-0.04134856	0.00976682	0.01587108
-0.04129856	-0.01098767	-0.01098767
-0.04124856	0.00000000	-0.01709193
-0.04119856	0.01465023	-0.00610426
-0.04114856	0.00000000	-0.00610426
-0.04109856	0.01465023	-0.00610426
-0.04104856	0.00488341	-0.01709193
-0.04099856	0.01465023	-0.01709193
-0.04094856	0.00488341	-0.01098767
-0.04089856	-0.00610426	-0.00610426
-0.04084856	0.00000000	-0.01709193
-0.04079856	0.00000000	-0.00610426
-0.04074856	0.00488341	-0.00610426
-0.04069856	0.01465023	0.00000000
-0.04064856	0.00488341	-0.00610426
-0.04059856	0.00488341	-0.01098767
-0.04054856	0.00000000	-0.00610426
-0.04049856	0.00000000	-0.00610426
-0.04044856	-0.00610426	-0.00610426
-0.04039856	0.00000000	-0.00610426
-0.04034856	-0.00610426	-0.01098767
-0.04029856	0.00976682	-0.00610426
-0.04024856	0.00000000	-0.01709193
-0.04019856	0.00000000	-0.01098767
-0.04014856	-0.00610426	-0.01709193
-0.04009856	0.00000000	-0.00610426
-0.04004856	-0.01098767	-0.01709193
-0.03999856	-0.00610426	-0.01098767
-0.03994856	-0.00610426	-0.01098767
-0.03989856	-0.00610426	-0.00610426
-0.03984856	-0.01098767	-0.01709193
-0.03979856	-0.01098767	-0.00610426
-0.03974856	-0.01587108	-0.00610426
-0.03969856	-0.00610426	0.00000000
-0.03964856	0.00488341	-0.00610426
-0.03959856	-0.00610426	-0.01098767
-0.03954856	-0.00610426	0.00000000
-0.03949856	-0.00610426	-0.01709193
-0.03944856	0.00000000	-0.01709193
-0.03939856	0.00000000	-0.01098767
-0.03934856	-0.02197534	-0.00610426
-0.03929856	-0.02197534	-0.01709193
-0.03924856	-0.00610426	-0.00610426
-0.03919856	-0.01098767	-0.00610426
-0.03914856	-0.00610426	-0.01098767
-0.03909856	-0.01098767	-0.01098767
-0.03904856	0.00000000	-0.01098767
-0.03899856	-0.01098767	-0.01098767
-0.03894856	-0.01587108	-0.00610426
-0.03889856	-0.00610426	0.00000000
-0.03884856	-0.01098767	-0.00610426
-0.03879856	-0.01587108	-0.01709193
-0.03874856	-0.01587108	0.00000000
-0.03869856	-0.02197534	-0.00610426
-0.03864856	-0.02197534	-0.00610426
-0.03859856	-0.02197534	-0.01098767
-0.03854856	-0.03174216	-0.01098767
-0.03849856	-0.01587108	-0.01098767
-0.03844856	-0.02197534	-0.01098767
-0.03839856	-0.02197534	-0.01709193
-0.03834856	-0.02197534	-0.01098767
-0.03829856	-0.01587108	-0.01709193
-0.03824856	-0.01098767	0.00000000
-0.03819856	-0.02685875	-0.01098767
-0.03814856	-0.02197534	-0.00610426
-0.03809856	-0.02685875	-0.01098767
-0.03804856	-0.01587108	0.00000000
-0.03799856	-0.01587108	-0.02197534
-0.03794856	-0.02197534	-0.00610426
-0.03789856	-0.01587108	-0.00610426
-0.03784856	-0.02197534	0.00000000
-0.03779856	-0.02685875	-0.00610426
-0.03774856	-0.03174216	-0.00610426
-0.03769856	-0.03784642	0.00000000
-0.03764856	-0.01587108	0.00488341
-0.03759856	-0.01098767	0.00000000
-0.03754856	-0.01587108	-0.01098767
-0.03749856	-0.02197534	-0.01098767
-0.03744856	-0.01587108	-0.01098767
-0.03739856	-0.01098767	-0.01709193
-0.03734856	-0.01098767	-0.01098767
-0.03729856	0.00000000	-0.00610426
-0.03724856	-0.00610426	-0.00610426
-0.03719856	-0.01098767	-0.02197534
-0.03714856	-0.01587108	-0.01709193
-0.03709856	-0.01098767	0.00000000
-0.03704856	0.00976682	-0.01098767
-0.03699856	-0.00610426	-0.01098767
-0.03694856	0.00488341	-0.00610426
-0.03689856	0.00488341	-0.01098767
-0.03684856	0.00000000	-0.01098767
-0.03679856	-0.01098767	-0.00610426
-0.03674856	-0.01098767	-0.01709193
-0.03669856	-0.00610426	0.00000000
-0.03664856	0.00488341	0.00488341
-0.03659856	-0.00610426	-0.01098767
-0.03654856	0.00488341	0.00000000
-0.03649856	-0.00610426	-0.02197534
-0.03644856	0.00000000	-0.01709193
-0.03639856	0.00000000	0.00488341
-0.03634856	-0.00610426	0.00488341
-0.03629856	0.00000000	0.00976682
-0.03624856	0.00488341	0.00000000
-0.03619856	0.00488341	0.00000000
-0.03614856	0.00000000	0.00488341
-0.03609856	0.00976682	0.00000000
-0.03604856	-0.00610426	0.00000000
-0.03599856	0.00000000	-0.00610426
-0.03594856	0.00000000	-0.00610426
-0.03589856	0.00000000	-0.00610426
-0.03584856	0.00000000	-0.01098767
-0.03579856	0.00000000	0.00000000
-0.03574856	-0.00610426	0.00488341
-0.03569856	0.00976682	-0.01098767
-0.03564856	0.00976682	0.00000000
-0.03559856	0.01465023	0.00000000
-0.03554856	0.00488341	0.00488341
-0.03549856	0.00000000	-0.00610426
-0.03544856	-0.00610426	-0.01098767
-0.03539856	-0.00610426	0.00000000
-0.03534856	0.00000000	-0.01098767
-0.03529856	-0.00610426	-0.01098767
-0.03524856	-0.01098767	-0.00610426
-0.03519856	0.00000000	-0.00610426
-0.03514856	-0.01098767	0.00488341
-0.03509856	0.00000000	-0.00610426
-0.03504856	0.00000000	-0.01098767
-0.03499856	0.00000000	0.00000000
-0.03494856	-0.01098767	-0.01098767
-0.03489856	0.00488341	-0.01098767
-0.03484856	0.00000000	0.00000000
-0.03479856	-0.00610426	0.00000000
-0.03474856	0.00000000	-0.01098767
-0.03469856	0.00488341	-0.00610426
-0.03464856	-0.00610426	-0.00610426
-0.03459856	0.00488341	0.00000000
-0.03454856	0.00488341	0.00000000
-0.03449856	0.00000000	-0.01709193
-0.03444856	-0.00610426	-0.00610426
-0.03439856	-0.01098767	-0.00610426
-0.03434856	0.00488341	-0.00610426
-0.03429856	-0.00610426	0.00000000
-0.03424856	0.00488341	-0.02197534
-0.03419856	-0.00610426	-0.00610426
-0.03414856	0.00000000	0.00000000
-0.03409856	-0.01587108	-0.01098767
-0.03404856	0.00000000	-0.01709193
-0.03399856	0.00000000	-0.01098767
-0.03394856	-0.01098767	-0.02685875
-0.03389856	-0.00610426	-0.00610426
-0.03384856	0.00000000	-0.00610426
-0.03379856	-0.00610426	-0.01709193
-0.03374856	-0.01587108	0.00000000
-0.03369856	-0.00610426	-0.00610426
-0.03364856	-0.00610426	-0.00610426
-0.03359856	-0.01098767	-0.01709193
-0.03354856	0.00000000	0.00000000
-0.03349856	0.00000000	-0.01098767
-0.03344856	0.00000000	-0.01098767
-0.03339856	-0.00610426	-0.01709193
-0.03334856	0.00488341	-0.02197534
-0.03329856	0.00488341	-0.00610426
-0.03324856	-0.00610426	-0.01098767
-0.03319856	0.00976682	-0.02197534
-0.03314856	-0.01098767	0.00000000
-0.03309856	0.00488341	-0.00610426
-0.03304856	-0.00610426	-0.01098767
-0.03299856	0.00976682	0.00488341
-0.03294856	-0.00610426	-0.00610426
-0.03289856	0.00976682	0.00000000
-0.03284856	0.00488341	-0.02685875
-0.03279856	0.00488341	-0.01098767
-0.03274856	0.00000000	0.00000000
-0.03269856	0.00000000	0.00488341
-0.03264856	0.00000000	-0.01709193
-0.03259856	0.01465023	-0.00610426
-0.03254856	-0.01098767	-0.01098767
-0.03249856	0.00488341	0.00000000
-0.03244856	0.00000000	-0.01709193
-0.03239856	-0.01098767	-0.01098767
-0.03234856	-0.01098767	-0.00610426
-0.03229856	-0.02197534	-0.00610426
-0.03224856	-0.01098767	-0.00610426
-0.03219856	-0.02197534	-0.01098767
-0.03214856	-0.01098767	-0.01709193
-0.03209856	-0.02197534	-0.01098767
-0.03204856	-0.02197534	-0.02197534
-0.03199856	-0.00610426	-0.00610426
-0.03194856	-0.00610426	-0.00610426
-0.03189856	-0.01098767	0.00000000
-0.03184856	-0.00610426	0.00000000
-0.03179856	-0.00610426	0.00000000
-0.03174856	0.00488341	0.00000000
-0.03169856	0.00976682	0.00000000
-0.03164856	0.00000000	-0.00610426
-0.03159856	0.00000000	-0.00610426
-0.03154856	0.00488341	-0.00610426
-0.03149856	0.00488341	-0.00610426
-0.03144856	0.00000000	-0.00610426
-0.03139856	0.00000000	-0.01709193
-0.03134856	-0.01098767	-0.01098767
-0.03129856	-0.00610426	-0.01098767
-0.03124856	-0.01098767	-0.02197534
-0.03119856	-0.00610426	-0.01098767
-0.03114856	-0.02685875	0.00000000
-0.03109856	-0.01098767	-0.01098767
-0.03104856	-0.01587108	-0.01709193
-0.03099856	-0.01098767	-0.01098767
-0.03094856	-0.00610426	0.00000000
-0.03089856	-0.01098767	-0.01098767
-0.03084856	0.00000000	-0.01709193
-0.03079856	-0.01098767	-0.01709193
-0.03074856	0.00000000	-0.00610426
-0.03069856	0.00000000	-0.00610426
-0.03064856	0.00976682	-0.00610426
-0.03059856	-0.00610426	-0.01709193
-0.03054856	0.00000000	-0.01098767
-0.03049856	-0.00610426	0.00000000
-0.03044856	0.00488341	-0.01098767
-0.03039856	0.00488341	0.00000000
-0.03034856	0.00000000	-0.00610426
-0.03029856	-0.01098767	-0.01098767
-0.03024856	0.00000000	-0.00610426
-0.03019856	-0.01587108	-0.01098767
-0.03014856	-0.00610426	-0.00610426
-0.03009856	-0.02197534	0.00000000
-0.03004856	-0.00610426	-0.01098767
-0.02999856	-0.00610426	-0.01098767
-0.02994856	-0.01587108	-0.00610426
-0.02989856	-0.01587108	-0.00610426
-0.02984856	-0.01587108	-0.00610426
-0.02979856	-0.01098767	-0.01098767
-0.02974856	-0.01098767	-0.01098767
-0.02969856	-0.02197534	0.00000000
-0.02964856	-0.01098767	-0.01098767
-0.02959856	-0.00610426	-0.01098767
-0.02954856	-0.01587108	-0.01709193
-0.02949856	0.00000000	-0.01098767
-0.02944856	-0.01587108	0.00000000
-0.02939856	0.00000000	0.00000000
-0.02934856	-0.00610426	-0.00610426
-0.02929856	-0.01098767	-0.00610426
-0.02924856	0.00000000	-0.00610426
-0.02919856	-0.00610426	-0.00610426
-0.02914856	-0.00610426	0.00000000
-0.02909856	0.00488341	-0.01098767
-0.02904856	-0.01587108	-0.00610426
-0.02899856	0.00000000	-0.00610426
-0.02894856	0.00488341	-0.01098767
-0.02889856	-0.01098767	0.00000000
-0.02884856	0.00000000	-0.00610426
-0.02879856	-0.00610426	-0.00610426
-0.02874856	-0.01587108	-0.00610426
-0.02869856	-0.01098767	-0.01098767
-0.02864856	-0.01098767	-0.00610426
-0.02859856	0.00000000	-0.01098767
-0.02854856	-0.01098767	0.00000000
-0.02849856	-0.00610426	-0.00610426
-0.02844856	0.00000000	0.00488341
-0.02839856	0.00488341	-0.01098767
-0.02834856	-0.00610426	-0.00610426
-0.02829856	-0.00610426	0.00000000
-0.02824856	0.00000000	-0.00610426
-0.02819856	0.00000000	-0.01709193
-0.02814856	-0.01098767	0.00000000
-0.02809856	-0.01098767	-0.00610426
-0.02804856	-0.01587108	-0.00610426
-0.02799856	-0.01098767	-0.01709193
-0.02794856	-0.00610426	-0.01098767
-0.02789856	-0.00610426	-0.02197534
-0.02784856	-0.00610426	-0.01098767
-0.02779856	-0.01098767	0.00000000
-0.02774856	0.00000000	-0.01709193
-0.02769856	-0.01587108	-0.01098767
-0.02764856	-0.00610426	0.00000000
-0.02759856	0.00000000	-0.01098767
-0.02754856	0.00488341	-0.00610426
-0.02749856	-0.01587108	-0.01098767
-0.02744856	-0.01098767	-0.00610426
-0.02739856	-0.00610426	-0.00610426
-0.02734856	0.00976682	-0.00610426
-0.02729856	-0.01098767	-0.01709193
-0.02724856	-0.00610426	-0.00610426
-0.02719856	0.00976682	-0.01098767
-0.02714856	0.00000000	-0.00610426
-0.02709856	0.00488341	-0.01098767
-0.02704856	-0.00610426	-0.01098767
-0.02699856	0.00000000	-0.01098767
-0.02694856	-0.01098767	-0.00610426
-0.02689856	-0.01098767	0.00000000
-0.02684856	0.00000000	0.00000000
-0.02679856	0.00488341	0.00488341
-0.02674856	-0.00610426	-0.01709193
-0.02669856	0.00000000	0.00488341
-0.02664856	-0.00610426	-0.00610426
-0.02659856	-0.00610426	-0.00610426
-0.02654856	-0.00610426	-0.01709193
-0.02649856	0.00488341	-0.01098767
-0.02644856	0.00000000	-0.01098767
-0.02639856	-0.00610426	0.00000000
-0.02634856	0.00488341	-0.00610426
-0.02629856	-0.01098767	0.00000000
-0.02624856	0.00976682	-0.00610426
-0.02619856	-0.00610426	-0.00610426
-0.02614856	-0.00610426	-0.01098767
-0.02609856	-0.00610426	-0.00610426
-0.02604856	0.00000000	-0.00610426
-0.02599856	-0.01098767	-0.01098767
-0.02594856	-0.00610426	-0.01709193
-0.02589856	-0.01098767	-0.01709193
-0.02584856	-0.01587108	-0.01098767
-0.02579856	-0.00610426	-0.01098767
-0.02574856	-0.01098767	0.00488341
-0.02569856	-0.00610426	0.00000000
-0.02564856	-0.01098767	-0.00610426
-0.02559856	-0.00610426	-0.01098767
-0.02554856	-0.00610426	-0.00610426
-0.02549856	-0.00610426	0.00000000
-0.02544856	0.00000000	-0.01098767
-0.02539856	0.00000000	0.00488341
-0.02534856	0.00488341	0.00000000
-0.02529856	-0.01098767	-0.01098767
-0.02524856	0.01465023	-0.01098767
-0.02519856	0.00000000	0.00488341
-0.02514856	0.00976682	-0.01709193
-0.02509856	0.00000000	-0.00610426
-0.02504856	-0.00610426	-0.00610426
-0.02499856	0.00488341	-0.00610426
-0.02494856	0.00000000	0.00000000
-0.02489856	0.00976682	0.00488341
-0.02484856	0.00000000	-0.01098767
-0.02479856	0.00000000	-0.00610426
-0.02474856	-0.01098767	-0.01098767
-0.02469856	-0.00610426	0.00000000
-0.02464856	-0.01098767	-0.00610426
-0.02459856	-0.01098767	-0.02197534
-0.02454856	-0.01587108	-0.00610426
-0.02449856	-0.01587108	-0.01098767
-0.02444856	-0.00610426	-0.01098767
-0.02439856	-0.00610426	0.00000000
-0.02434856	-0.01587108	-0.01709193
-0.02429856	-0.01587108	-0.01098767
-0.02424856	-0.01587108	-0.01098767
-0.02419856	-0.00610426	0.00000000
-0.02414856	-0.01098767	-0.00610426
-0.02409856	-0.00610426	-0.00610426
-0.02404856	0.00000000	-0.01098767
-0.02399856	-0.00610426	-0.01098767
-0.02394856	0.00000000	-0.00610426
-0.02389856	-0.01587108	-0.00610426
-0.02384856	0.00488341	0.00000000
-0.02379856	-0.01587108	-0.00610426
-0.02374856	0.00488341	-0.00610426
-0.02369856	-0.01098767	-0.01098767
-0.02364856	-0.01098767	-0.01709193
-0.02359856	-0.01098767	-0.01098767
-0.02354856	-0.01098767	0.00488341
-0.02349856	-0.02197534	-0.01098767
-0.02344856	-0.01587108	-0.00610426
-0.02339856	-0.02685875	-0.01098767
-0.02334856	-0.01587108	-0.01709193
-0.02329856	-0.01587108	-0.00610426
-0.02324856	-0.01098767	-0.01098767
-0.02319856	-0.01587108	-0.01098767
-0.02314856	-0.01587108	-0.02197534
-0.02309856	-0.01098767	-0.01709193
-0.02304856	0.00000000	-0.01709193
-0.02299856	-0.01098767	-0.00610426
-0.02294856	0.00000000	-0.01098767
-0.02289856	0.00488341	-0.00610426
-0.02284856	-0.02197534	-0.01098767
-0.02279856	0.00000000	-0.00610426
-0.02274856	-0.01098767	-0.01709193
-0.02269856	-0.00610426	-0.00610426
-0.02264856	-0.01098767	-0.00610426
-0.02259856	-0.00610426	-0.00610426
-0.02254856	-0.01587108	-0.00610426
-0.02249856	-0.02197534	-0.01098767
-0.02244856	-0.02197534	-0.00610426
-0.02239856	-0.02197534	-0.01709193
-0.02234856	-0.01098767	-0.00610426
-0.02229856	-0.01587108	0.00000000
-0.02224856	-0.02197534	-0.02197534
-0.02219856	-0.01587108	-0.00610426
-0.02214856	-0.01098767	-0.01098767
-0.02209856	-0.01098767	-0.00610426
-0.02204856	-0.00610426	0.00000000
-0.02199856	-0.01587108	-0.00610426
-0.02194856	-0.01098767	-0.01098767
-0.02189856	0.00000000	-0.01098767
-0.02184856	-0.00610426	-0.00610426
